1,171,2718,17274,1,129257,4,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,33:18.6,,1
1,171,2751,17274,1,129258,4,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,33:20.1,,1
1,171,559,17282,3,129259,9,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,32:57.3,,1
1,171,970,17273,1,129260,9,201504,20150404,7,92,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,33:07.6,,1
1,171,988,17290,1,129262,9,201504,20150404,7,93,31,0,3,120,3,120,2,,,NAGATA-PC,kenkouya,33:10.3,,1
1,171,1006,17290,1,129265,9,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,33:18.5,,1
1,171,1050,17274,1,129267,9,201504,20150404,7,93,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,33:27.2,,1
1,171,1050,17290,1,129268,9,201504,20150404,7,93,31,0,1,120,1,120,2,,,NAGATA-PC,kenkouya,33:27.2,,1
1,171,1051,17273,1,129269,9,201504,20150404,7,92,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,33:28.2,,1
1,171,1057,17283,1,129270,9,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,33:29.8,00:39.8,1
1,171,1063,17290,1,129271,9,201504,20150404,7,92,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,33:34.0,,1
1,171,1080,17274,1,129273,9,201504,20150404,7,93,31,0,8,130,8,130,2,,,NAGATA-PC,kenkouya,33:37.7,,1
1,171,1107,17274,1,129276,9,201504,20150404,7,92,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,33:51.2,,1
1,171,1124,17274,1,129277,9,201504,20150404,7,92,31,0,0,130,4,130,2,,,NAGATA-PC,kenkouya,33:57.1,10:02.1,1
1,171,1124,17290,1,129278,9,201504,20150404,7,92,31,0,0,120,4,120,2,,,NAGATA-PC,kenkouya,33:57.2,10:02.4,1
1,171,1147,17280,1,129279,9,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,34:03.6,,1
1,171,1186,17276,1,129282,9,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,34:13.8,,1
1,171,1190,17290,1,129283,9,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,34:15.2,,1
1,171,1191,17290,1,129284,9,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,34:16.5,,1
1,171,1203,17290,1,129285,9,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,34:19.5,,1
1,171,1211,17289,1,129288,9,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,34:38.6,,1
1,171,1211,17280,1,129289,9,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,34:38.5,,1
1,171,1220,17290,1,129290,9,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,34:40.0,,1
1,171,1255,17281,3,129292,9,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,34:45.2,,1
1,171,1303,17281,3,129294,9,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,34:53.7,,1
1,171,1453,17282,3,129295,9,201504,20150404,7,92,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,34:59.5,,1
1,171,1740,17290,1,129298,9,201504,20150404,7,93,31,0,3,120,3,120,2,,,NAGATA-PC,kenkouya,35:04.3,,1
1,171,1780,17290,1,129299,9,201504,20150404,7,93,31,0,1,120,1,120,2,,,NAGATA-PC,kenkouya,35:09.0,,1
1,171,1780,17273,1,129300,9,201504,20150404,7,93,31,0,1,134,1,134,2,,,NAGATA-PC,kenkouya,35:09.0,,1
1,171,2010,17294,1,129302,9,201504,20150404,7,93,31,0,3,100,3,100,2,,,NAGATA-PC,kenkouya,35:24.0,35:24.2,1
1,171,2023,17294,1,129303,9,201504,20150404,7,93,31,0,2,100,2,100,2,,,NAGATA-PC,kenkouya,35:25.3,,1
