50,ディリー食品,106,全日食(洋日配),8094,0,ﾅﾏｸﾘｰﾑ,雪)ﾌﾚｯｼｭ北海道生ｸﾘｰﾑ200m,生ｸﾘｰﾑ,579,368,257
50,ディリー食品,106,全日食(洋日配),8093,0,ﾎｲｯﾌﾟ,雪印ﾎｲｯﾌﾟ植物性脂肪200ml,ﾎｲｯﾌﾟ,579,138,95
50,ディリー食品,105,全日食(和日配）,8092,0,ﾁｬﾜﾝﾑｼｶﾆ,ふじや涼風茶碗蒸かに160g,茶碗蒸かに,512,118,82
50,ディリー食品,105,全日食(和日配）,8092,1,ﾁｬﾜﾝﾑｼｶﾆ,ふじや涼風茶碗蒸かに160g,茶碗蒸かに,512,110,82
50,ディリー食品,105,全日食(和日配）,8091,0,ﾁｬﾜﾝﾑｼﾏﾂﾀｹ,ふじや涼風茶碗蒸松茸160g,茶碗蒸松茸,518,118,82
50,ディリー食品,105,全日食(和日配）,8091,1,ﾁｬﾜﾝﾑｼﾏﾂﾀｹ,ふじや涼風茶碗蒸松茸160g,茶碗蒸松茸,518,110,82
50,ディリー食品,105,全日食(和日配）,8090,0,ﾁｬﾜﾝﾑｼ,ふじや涼風茶碗蒸ｴﾋﾞ160g,茶碗蒸エビ,518,118,82
50,ディリー食品,105,全日食(和日配）,8090,1,ﾁｬﾜﾝﾑｼ,ふじや涼風茶碗蒸ｴﾋﾞ160g,茶碗蒸エビ,518,110,82
50,ディリー食品,105,全日食(和日配）,8089,0,ｺﾞﾏｺﾝﾌﾞ,ｶﾈﾊﾂ減塩健者ごま昆布50g,ごま昆布,518,118,82
50,ディリー食品,105,全日食(和日配）,8088,0,ﾔｻｲﾏﾒ,ｶﾈﾊﾂ低糖健者の野菜豆120g,野菜豆,518,118,82
50,ディリー食品,105,全日食(和日配）,8087,0,ｵｶﾒﾅｯﾄｳﾀﾚﾎﾞﾄﾙ,ﾀｶﾉおかめ納豆ﾀﾚﾎﾞﾄﾙ100ml,ﾀﾚﾎﾞﾄﾙ,513,148,98
